origem,destino,relacao
2,23895,SEGUE
2,24044,SEGUE
2,24174,SEGUE
2,24411,SEGUE
2,24930,SEGUE
2,24957,SEGUE
2,25577,SEGUE
2,25762,SEGUE
2,26119,SEGUE
2,27090,SEGUE
2,27520,SEGUE
2,27881,SEGUE
2,27971,SEGUE
2,28158,SEGUE
2,28208,SEGUE
2,28758,SEGUE
2,29046,SEGUE
2,29144,SEGUE
2,29754,SEGUE
2,30373,SEGUE
2,30950,SEGUE
2,31294,SEGUE
2,31599,SEGUE
2,31694,SEGUE
2,31863,SEGUE
2,31898,SEGUE
2,32298,SEGUE
2,32401,SEGUE
2,33188,SEGUE
2,33520,SEGUE
2,33550,SEGUE
2,33935,SEGUE
2,33986,SEGUE
2,34150,SEGUE
2,34209,SEGUE
2,34615,SEGUE
2,35785,SEGUE
2,36033,SEGUE
2,36045,SEGUE
2,36629,SEGUE
2,36702,SEGUE
2,36967,SEGUE
2,37173,SEGUE
2,37482,SEGUE
2,38031,SEGUE
2,38383,SEGUE
2,38952,SEGUE
2,38960,SEGUE
2,39409,SEGUE
2,39495,SEGUE
2,39842,SEGUE
2,40235,SEGUE
2,40911,SEGUE
2,41300,SEGUE
2,41333,SEGUE
2,41365,SEGUE
2,41427,SEGUE
2,42200,SEGUE
2,42252,SEGUE
2,42639,SEGUE
2,42717,SEGUE
2,43134,SEGUE
2,43759,SEGUE
2,44966,SEGUE
2,45334,SEGUE
2,45512,SEGUE
2,45534,SEGUE
2,46633,SEGUE
2,46789,SEGUE
2,46889,SEGUE
2,47066,SEGUE
2,47294,SEGUE
2,48271,SEGUE
2,48665,SEGUE
2,48770,SEGUE
2,49068,SEGUE
2,49412,SEGUE
2,49691,SEGUE
2,49740,SEGUE
2,49778,SEGUE
3,6,SEGUE
3,8,SEGUE
3,10,SEGUE
3,13,SEGUE
3,14,SEGUE
3,16,SEGUE
3,23,SEGUE
3,39,SEGUE
3,40,SEGUE
3,46,SEGUE
3,53,SEGUE
3,59,SEGUE
3,72,SEGUE
3,75,SEGUE
3,83,SEGUE
3,86,SEGUE
3,109,SEGUE
3,124,SEGUE
3,195,SEGUE
3,214,SEGUE
3,217,SEGUE
3,224,SEGUE
3,230,SEGUE
3,235,SEGUE
3,254,SEGUE
3,276,SEGUE
3,302,SEGUE
3,320,SEGUE
3,357,SEGUE
3,399,SEGUE
3,437,SEGUE
3,558,SEGUE
3,565,SEGUE
3,583,SEGUE
3,589,SEGUE
3,636,SEGUE
3,675,SEGUE
3,676,SEGUE
3,725,SEGUE
3,726,SEGUE
3,785,SEGUE
3,798,SEGUE
3,818,SEGUE
3,906,SEGUE
3,910,SEGUE
3,962,SEGUE
3,1021,SEGUE
3,1044,SEGUE
3,1050,SEGUE
3,1159,SEGUE
3,1182,SEGUE
3,1211,SEGUE
3,1232,SEGUE
3,1327,SEGUE
3,1413,SEGUE
3,1510,SEGUE
3,1563,SEGUE
3,1578,SEGUE
3,1606,SEGUE
3,1634,SEGUE
3,1713,SEGUE
3,1727,SEGUE
3,1775,SEGUE
3,1834,SEGUE
3,1836,SEGUE
3,1921,SEGUE
3,1955,SEGUE
3,2064,SEGUE
3,2086,SEGUE
3,2129,SEGUE
3,2156,SEGUE
3,2181,SEGUE
3,2230,SEGUE
3,2352,SEGUE
3,2478,SEGUE
3,2522,SEGUE
3,2537,SEGUE
3,2624,SEGUE
3,2758,SEGUE
3,3000,SEGUE
3,3010,SEGUE
3,3164,SEGUE
3,3373,SEGUE
3,3601,SEGUE
3,3657,SEGUE
3,3829,SEGUE
3,3919,SEGUE
3,4271,SEGUE
3,4605,SEGUE
3,4648,SEGUE
3,4709,SEGUE
3,4716,SEGUE
3,4793,SEGUE
3,4812,SEGUE
3,4883,SEGUE
3,4890,SEGUE
3,5002,SEGUE
3,5011,SEGUE
3,5209,SEGUE
3,5295,SEGUE
3,5321,SEGUE
3,5339,SEGUE
3,5643,SEGUE
3,5759,SEGUE
3,5788,SEGUE
3,5795,SEGUE
3,5939,SEGUE
3,5991,SEGUE
3,6174,SEGUE
3,6199,SEGUE
3,6230,SEGUE
3,6340,SEGUE
3,6352,SEGUE
3,6362,SEGUE
3,6450,SEGUE
3,6612,SEGUE
3,6765,SEGUE
3,6837,SEGUE
3,7016,SEGUE
3,7037,SEGUE
3,7103,SEGUE
3,7112,SEGUE
3,7308,SEGUE
3,7574,SEGUE
3,7727,SEGUE
3,8220,SEGUE
3,8432,SEGUE
3,8908,SEGUE
3,9099,SEGUE
3,9150,SEGUE
3,9206,SEGUE
3,9246,SEGUE
3,9361,SEGUE
3,9412,SEGUE
3,9460,SEGUE
3,9484,SEGUE
3,9503,SEGUE
3,9536,SEGUE
3,9695,SEGUE
3,9942,SEGUE
3,10024,SEGUE
3,10053,SEGUE
3,10082,SEGUE
3,10173,SEGUE
3,10304,SEGUE
3,10479,SEGUE
3,10493,SEGUE
3,10512,SEGUE
3,10827,SEGUE
3,11100,SEGUE
3,11136,SEGUE
3,11145,SEGUE
3,11169,SEGUE
3,11443,SEGUE
3,11568,SEGUE
3,11685,SEGUE
3,11845,SEGUE
3,11861,SEGUE
3,11907,SEGUE
3,11940,SEGUE
3,12093,SEGUE
3,12240,SEGUE
3,12290,SEGUE
3,12496,SEGUE
3,12624,SEGUE
3,12705,SEGUE
3,12813,SEGUE
3,13262,SEGUE
3,13389,SEGUE
3,13441,SEGUE
3,13759,SEGUE
3,13787,SEGUE
3,13845,SEGUE
3,13881,SEGUE
3,13940,SEGUE
3,14579,SEGUE
3,14837,SEGUE
3,15112,SEGUE
3,15461,SEGUE
3,15470,SEGUE
3,16282,SEGUE
3,16559,SEGUE
3,16660,SEGUE
3,16723,SEGUE
3,16831,SEGUE
3,16949,SEGUE
3,17127,SEGUE
3,17427,SEGUE
3,17696,SEGUE
3,18034,SEGUE
3,18655,SEGUE
3,19102,SEGUE
3,19565,SEGUE
3,19757,SEGUE
3,19945,SEGUE
3,20031,SEGUE
3,20096,SEGUE
3,20205,SEGUE
3,20318,SEGUE
3,20331,SEGUE
3,20506,SEGUE
3,20646,SEGUE
3,21104,SEGUE
3,21348,SEGUE
3,21625,SEGUE
3,21873,SEGUE
3,21967,SEGUE
3,21980,SEGUE
3,22097,SEGUE
3,22115,SEGUE
3,22756,SEGUE
3,22901,SEGUE
3,22947,SEGUE
3,23249,SEGUE
3,23690,SEGUE
3,23788,SEGUE
3,24058,SEGUE
3,24059,SEGUE
3,24358,SEGUE
3,24405,SEGUE
3,24551,SEGUE
3,24879,SEGUE
3,24972,SEGUE
3,25074,SEGUE
3,25877,SEGUE
3,26357,SEGUE
3,26409,SEGUE
3,26556,SEGUE
3,27212,SEGUE
3,27261,SEGUE
3,27268,SEGUE
3,27512,SEGUE
3,28137,SEGUE
3,28255,SEGUE
3,28535,SEGUE
3,28710,SEGUE
3,28917,SEGUE
3,29221,SEGUE
3,29643,SEGUE
3,29897,SEGUE
3,29901,SEGUE
3,29921,SEGUE
3,29975,SEGUE
3,30346,SEGUE
3,30376,SEGUE
3,30488,SEGUE
3,31132,SEGUE
3,31333,SEGUE
3,31367,SEGUE
3,32049,SEGUE
3,32092,SEGUE
3,32550,SEGUE
3,32593,SEGUE
3,32619,SEGUE
3,32712,SEGUE
3,33941,SEGUE
3,34489,SEGUE
3,34494,SEGUE
3,34893,SEGUE
3,35213,SEGUE
3,36189,SEGUE
3,37011,SEGUE
3,37338,SEGUE
3,37583,SEGUE
3,37602,SEGUE
3,38203,SEGUE
3,38403,SEGUE
3,38564,SEGUE
3,38585,SEGUE
3,38586,SEGUE
3,38880,SEGUE
3,39546,SEGUE
3,40190,SEGUE
3,40356,SEGUE
3,40403,SEGUE
3,40490,SEGUE
3,41126,SEGUE
3,41161,SEGUE
3,41435,SEGUE
3,41601,SEGUE
3,41796,SEGUE
3,42491,SEGUE
3,42593,SEGUE
3,42710,SEGUE
3,42997,SEGUE
3,43294,SEGUE
3,43302,SEGUE
3,43840,SEGUE
3,44409,SEGUE
3,44488,SEGUE
3,44673,SEGUE
3,44815,SEGUE
3,44852,SEGUE
3,45009,SEGUE
3,45095,SEGUE
3,45182,SEGUE
3,45472,SEGUE
3,45695,SEGUE
3,45993,SEGUE
3,46158,SEGUE
3,46176,SEGUE
3,46278,SEGUE
3,46413,SEGUE
3,46974,SEGUE
3,47229,SEGUE
3,47626,SEGUE
3,47713,SEGUE
3,47729,SEGUE
3,47855,SEGUE
3,47910,SEGUE
3,48046,SEGUE
3,48175,SEGUE
3,48413,SEGUE
3,48654,SEGUE
3,48695,SEGUE
3,48716,SEGUE
3,48718,SEGUE
3,49002,SEGUE
3,49112,SEGUE
3,49205,SEGUE
3,49337,SEGUE
3,49637,SEGUE
3,49895,SEGUE
3,49917,SEGUE
4,6,SEGUE
4,7,SEGUE
4,12,SEGUE
4,18,SEGUE
4,23,SEGUE
4,50,SEGUE
4,69,SEGUE
4,89,SEGUE
4,92,SEGUE
4,98,SEGUE
4,113,SEGUE
4,121,SEGUE
4,131,SEGUE
4,147,SEGUE
4,188,SEGUE
4,206,SEGUE
4,229,SEGUE
4,267,SEGUE
4,305,SEGUE
4,421,SEGUE
4,479,SEGUE
4,582,SEGUE
4,629,SEGUE
4,699,SEGUE
4,722,SEGUE
4,737,SEGUE
4,756,SEGUE
4,801,SEGUE
4,966,SEGUE
4,1012,SEGUE
4,1015,SEGUE
4,1026,SEGUE
4,1058,SEGUE
4,1064,SEGUE
4,1270,SEGUE
4,1457,SEGUE
4,1522,SEGUE
4,1607,SEGUE
4,2173,SEGUE
4,2199,SEGUE
4,2285,SEGUE
4,2360,SEGUE
4,2372,SEGUE
4,2386,SEGUE
4,2402,SEGUE
4,2468,SEGUE
4,2544,SEGUE
4,2636,SEGUE
4,2811,SEGUE
4,2915,SEGUE
4,2961,SEGUE
4,3000,SEGUE
4,3315,SEGUE
4,3370,SEGUE
4,3454,SEGUE
4,3473,SEGUE
4,3509,SEGUE
4,3564,SEGUE
4,3597,SEGUE
4,3606,SEGUE
4,3809,SEGUE
4,3847,SEGUE
4,3895,SEGUE
4,4155,SEGUE
4,4423,SEGUE
4,4483,SEGUE
4,4493,SEGUE
4,4518,SEGUE
4,4609,SEGUE
4,4626,SEGUE
4,4632,SEGUE
4,4701,SEGUE
4,4963,SEGUE
4,5267,SEGUE
4,5553,SEGUE
4,5695,SEGUE
4,5731,SEGUE
4,5856,SEGUE
4,6018,SEGUE
4,6019,SEGUE
4,6063,SEGUE
4,6107,SEGUE
4,6122,SEGUE
4,6139,SEGUE
4,6150,SEGUE
4,6438,SEGUE
4,6465,SEGUE
4,6845,SEGUE
4,6859,SEGUE
4,6868,SEGUE
4,7012,SEGUE
4,7097,SEGUE
4,7117,SEGUE
4,7512,SEGUE
4,7886,SEGUE
4,7962,SEGUE
4,7982,SEGUE
4,8109,SEGUE
4,8161,SEGUE
4,8270,SEGUE
4,8276,SEGUE
4,8460,SEGUE
4,8657,SEGUE
4,8825,SEGUE
4,8929,SEGUE
4,8975,SEGUE
4,9187,SEGUE
4,9278,SEGUE
4,9677,SEGUE
4,9712,SEGUE
4,9767,SEGUE
4,10205,SEGUE
4,10309,SEGUE
4,10631,SEGUE
4,10797,SEGUE
4,10957,SEGUE
4,11021,SEGUE
4,11319,SEGUE
4,11401,SEGUE
4,11444,SEGUE
4,11557,SEGUE
4,11571,SEGUE
4,11719,SEGUE
4,11826,SEGUE
4,11850,SEGUE
4,11860,SEGUE
4,11902,SEGUE
4,12046,SEGUE
4,12862,SEGUE
4,13017,SEGUE
4,13161,SEGUE
4,13421,SEGUE
4,13590,SEGUE
4,13811,SEGUE
4,13844,SEGUE
4,14102,SEGUE
4,14103,SEGUE
4,14126,SEGUE
4,14329,SEGUE
4,14443,SEGUE
4,14606,SEGUE
4,14789,SEGUE
4,15026,SEGUE
4,15095,SEGUE
4,15204,SEGUE
4,15545,SEGUE
4,15802,SEGUE
4,16139,SEGUE
4,16255,SEGUE
4,16825,SEGUE
4,17154,SEGUE
4,17248,SEGUE
4,17363,SEGUE
4,17573,SEGUE
4,17751,SEGUE
4,17798,SEGUE
4,17915,SEGUE
4,19222,SEGUE
4,19503,SEGUE
4,19530,SEGUE
4,19906,SEGUE
4,20394,SEGUE
4,20561,SEGUE
4,21346,SEGUE
4,21351,SEGUE
4,21367,SEGUE
4,21843,SEGUE
4,22050,SEGUE
4,22285,SEGUE
4,22307,SEGUE
4,22795,SEGUE
4,22937,SEGUE
4,23994,SEGUE
4,24028,SEGUE
4,24848,SEGUE
4,24929,SEGUE
4,25217,SEGUE
4,25287,SEGUE
4,26069,SEGUE
4,27035,SEGUE
4,27055,SEGUE
4,27417,SEGUE
4,28918,SEGUE
4,29649,SEGUE
4,29809,SEGUE
4,30054,SEGUE
4,30276,SEGUE
4,30721,SEGUE
4,31696,SEGUE
4,32323,SEGUE
4,32347,SEGUE
4,32467,SEGUE
4,32472,SEGUE
4,33085,SEGUE
4,33330,SEGUE
4,33348,SEGUE
4,35197,SEGUE
4,35235,SEGUE
4,36096,SEGUE
4,36104,SEGUE
4,36399,SEGUE
4,36400,SEGUE
4,37479,SEGUE
4,37534,SEGUE
4,37642,SEGUE
4,38340,SEGUE
4,38428,SEGUE
4,39197,SEGUE
4,39255,SEGUE
4,39560,SEGUE
4,40253,SEGUE
4,40730,SEGUE
4,41569,SEGUE
4,42086,SEGUE
4,42865,SEGUE
4,45512,SEGUE
4,45683,SEGUE
4,46099,SEGUE
4,46126,SEGUE
4,46236,SEGUE
4,46375,SEGUE
4,46579,SEGUE
4,46912,SEGUE
4,47499,SEGUE
4,47528,SEGUE
4,47764,SEGUE
4,48155,SEGUE
4,48925,SEGUE
4,49706,SEGUE
5,6,SEGUE
5,15,SEGUE
5,18,SEGUE
5,32,SEGUE
5,57,SEGUE
5,64,SEGUE
5,65,SEGUE
5,67,SEGUE
5,77,SEGUE
5,90,SEGUE
5,92,SEGUE
5,94,SEGUE
5,95,SEGUE
5,118,SEGUE
5,122,SEGUE
5,124,SEGUE
5,158,SEGUE
5,160,SEGUE
5,182,SEGUE
5,185,SEGUE
5,205,SEGUE
5,226,SEGUE
5,261,SEGUE
5,289,SEGUE
5,294,SEGUE
5,376,SEGUE
5,451,SEGUE
5,454,SEGUE
5,470,SEGUE
5,552,SEGUE
5,642,SEGUE
5,707,SEGUE
5,740,SEGUE
5,751,SEGUE
5,770,SEGUE
5,773,SEGUE
5,840,SEGUE
5,1006,SEGUE
5,1013,SEGUE
5,1066,SEGUE
5,1096,SEGUE
5,1189,SEGUE
5,1218,SEGUE
5,1353,SEGUE
5,1378,SEGUE
5,1475,SEGUE
5,1484,SEGUE
5,1503,SEGUE
5,1542,SEGUE
5,1604,SEGUE
5,1613,SEGUE
5,1637,SEGUE
5,1662,SEGUE
5,1718,SEGUE
5,1791,SEGUE
5,1920,SEGUE
5,1943,SEGUE
5,1996,SEGUE
5,2016,SEGUE
5,2044,SEGUE
5,2086,SEGUE
5,2127,SEGUE
5,2146,SEGUE
5,2166,SEGUE
5,2325,SEGUE
5,2335,SEGUE
5,2376,SEGUE
5,2539,SEGUE
5,2787,SEGUE
5,2851,SEGUE
5,2855,SEGUE
5,3176,SEGUE
5,3248,SEGUE
5,3524,SEGUE
5,3655,SEGUE
5,3703,SEGUE
5,3714,SEGUE
5,3740,SEGUE
5,3894,SEGUE
5,3911,SEGUE
5,4066,SEGUE
5,4280,SEGUE
5,4360,SEGUE
5,4368,SEGUE
5,4512,SEGUE
5,4548,SEGUE
5,4572,SEGUE
5,4626,SEGUE
5,4667,SEGUE
5,4691,SEGUE
5,4751,SEGUE
5,4754,SEGUE
5,4829,SEGUE
5,4834,SEGUE
5,5015,SEGUE
5,5030,SEGUE
5,5044,SEGUE
5,5124,SEGUE
5,5296,SEGUE
5,5299,SEGUE
5,5421,SEGUE
5,5451,SEGUE
5,5478,SEGUE
5,5596,SEGUE
5,5720,SEGUE
5,6365,SEGUE
5,6502,SEGUE
5,6708,SEGUE
5,6745,SEGUE
5,6758,SEGUE
5,7023,SEGUE
5,7098,SEGUE
5,7167,SEGUE
5,7276,SEGUE
5,7315,SEGUE
5,7321,SEGUE
5,7502,SEGUE
5,7749,SEGUE
5,7854,SEGUE
5,7972,SEGUE
5,8033,SEGUE
5,8347,SEGUE
5,8359,SEGUE
5,8410,SEGUE
5,9113,SEGUE
5,9378,SEGUE
5,9403,SEGUE
5,9439,SEGUE
5,9456,SEGUE
5,9478,SEGUE
5,9929,SEGUE
5,10034,SEGUE
5,10356,SEGUE
5,10436,SEGUE
5,10780,SEGUE
5,10897,SEGUE
5,10980,SEGUE
5,11033,SEGUE
5,11045,SEGUE
5,11050,SEGUE
5,11057,SEGUE
5,11123,SEGUE
5,11213,SEGUE
5,11557,SEGUE
5,11752,SEGUE
5,11816,SEGUE
5,11838,SEGUE
5,11894,SEGUE
5,11905,SEGUE
5,11920,SEGUE
5,12261,SEGUE
5,12285,SEGUE
5,12657,SEGUE
5,13217,SEGUE
5,13524,SEGUE
5,13620,SEGUE
5,13794,SEGUE
5,14217,SEGUE
5,14292,SEGUE
5,14424,SEGUE
5,14677,SEGUE
5,14813,SEGUE
5,14870,SEGUE
5,14902,SEGUE
5,15175,SEGUE
5,15711,SEGUE
5,15916,SEGUE
5,15947,SEGUE
5,16044,SEGUE
5,16485,SEGUE
5,16553,SEGUE
5,16615,SEGUE
5,16839,SEGUE
5,17113,SEGUE
5,17148,SEGUE
5,17181,SEGUE
5,17237,SEGUE
5,17446,SEGUE
5,17834,SEGUE
5,17895,SEGUE
5,18323,SEGUE
5,18395,SEGUE
5,18874,SEGUE
5,18935,SEGUE
5,19016,SEGUE
5,19358,SEGUE
5,20251,SEGUE
5,20775,SEGUE
5,20865,SEGUE
5,20991,SEGUE
5,21081,SEGUE
5,21103,SEGUE
5,21148,SEGUE
5,21421,SEGUE
5,21858,SEGUE
5,22260,SEGUE
5,22687,SEGUE
5,23154,SEGUE
5,23637,SEGUE
5,24116,SEGUE
5,24522,SEGUE
5,24761,SEGUE
5,24916,SEGUE
5,24985,SEGUE
5,25146,SEGUE
5,25445,SEGUE
5,25672,SEGUE
5,25763,SEGUE
5,26969,SEGUE
5,27151,SEGUE
5,27171,SEGUE
5,27186,SEGUE
5,27260,SEGUE
5,27721,SEGUE
5,27779,SEGUE
5,27902,SEGUE
5,28040,SEGUE
5,28128,SEGUE
5,28229,SEGUE
5,28241,SEGUE
5,28870,SEGUE
5,29407,SEGUE
5,29835,SEGUE
5,30270,SEGUE
5,30485,SEGUE
5,30586,SEGUE
5,30741,SEGUE
5,30755,SEGUE
5,30898,SEGUE
5,30931,SEGUE
5,31309,SEGUE
5,31908,SEGUE
5,33066,SEGUE
5,34033,SEGUE
5,34240,SEGUE
5,34399,SEGUE
5,35110,SEGUE
5,35150,SEGUE
5,35226,SEGUE
5,35425,SEGUE
5,35519,SEGUE
5,35981,SEGUE
5,36007,SEGUE
5,36170,SEGUE
5,36368,SEGUE
5,38562,SEGUE
5,39190,SEGUE
5,39315,SEGUE
5,40249,SEGUE
5,40273,SEGUE
5,40422,SEGUE
5,40759,SEGUE
5,40881,SEGUE
5,42225,SEGUE
5,42421,SEGUE
5,42516,SEGUE
5,43084,SEGUE
5,44381,SEGUE
5,44569,SEGUE
5,44929,SEGUE
5,45147,SEGUE
5,45246,SEGUE
5,45297,SEGUE
5,45359,SEGUE
5,46253,SEGUE
5,46784,SEGUE
5,46835,SEGUE
5,47048,SEGUE
5,47125,SEGUE
5,47348,SEGUE
5,47854,SEGUE
5,48213,SEGUE
5,48268,SEGUE
5,48679,SEGUE
5,48706,SEGUE
5,48717,SEGUE
5,49000,SEGUE
5,49929,SEGUE
6,7,SEGUE
6,8,SEGUE
6,9,SEGUE
6,10,SEGUE
6,11,SEGUE
6,12,SEGUE
6,19,SEGUE
6,25,SEGUE
6,26,SEGUE
6,38,SEGUE
6,42,SEGUE
6,44,SEGUE
6,47,SEGUE
6,74,SEGUE
6,79,SEGUE
6,86,SEGUE
6,88,SEGUE
6,132,SEGUE
6,139,SEGUE
6,140,SEGUE
6,143,SEGUE
6,145,SEGUE
6,154,SEGUE
6,196,SEGUE
6,197,SEGUE
6,198,SEGUE
6,211,SEGUE
6,229,SEGUE
6,241,SEGUE
6,252,SEGUE
6,275,SEGUE
6,286,SEGUE
6,319,SEGUE
6,340,SEGUE
6,343,SEGUE
6,347,SEGUE
6,365,SEGUE
6,370,SEGUE
6,381,SEGUE
6,405,SEGUE
6,416,SEGUE
6,435,SEGUE
6,457,SEGUE
6,468,SEGUE
6,486,SEGUE
6,499,SEGUE
6,500,SEGUE
6,515,SEGUE
6,524,SEGUE
6,531,SEGUE
6,538,SEGUE
6,546,SEGUE
6,559,SEGUE
6,590,SEGUE
6,591,SEGUE
6,614,SEGUE
6,657,SEGUE
6,695,SEGUE
6,766,SEGUE
6,788,SEGUE
6,957,SEGUE
6,1014,SEGUE
6,1071,SEGUE
6,1097,SEGUE
6,1135,SEGUE
6,1155,SEGUE
6,1190,SEGUE
6,1196,SEGUE
6,1242,SEGUE
6,1264,SEGUE
6,1317,SEGUE
6,1327,SEGUE
6,1346,SEGUE
6,1359,SEGUE
6,1380,SEGUE
6,1443,SEGUE
6,1487,SEGUE
6,1543,SEGUE
6,1571,SEGUE
6,1593,SEGUE
6,1620,SEGUE
6,1658,SEGUE
6,1673,SEGUE
6,1702,SEGUE
6,1713,SEGUE
6,1715,SEGUE
6,1786,SEGUE
6,1883,SEGUE
6,1931,SEGUE
6,1955,SEGUE
6,1958,SEGUE
6,2000,SEGUE
6,2008,SEGUE
6,2019,SEGUE
6,2043,SEGUE
6,2139,SEGUE
6,2320,SEGUE
6,2358,SEGUE
6,2382,SEGUE
6,2449,SEGUE
6,2552,SEGUE
6,2649,SEGUE
6,2682,SEGUE
6,2889,SEGUE
6,2923,SEGUE
6,2958,SEGUE
6,3105,SEGUE
6,3115,SEGUE
6,3244,SEGUE
6,3276,SEGUE
6,3281,SEGUE
6,3296,SEGUE
6,3311,SEGUE
6,3337,SEGUE
6,3451,SEGUE
6,3529,SEGUE
6,3572,SEGUE
6,3613,SEGUE
6,3731,SEGUE
6,3841,SEGUE
6,3882,SEGUE
6,3906,SEGUE
6,3988,SEGUE
6,4010,SEGUE
6,4041,SEGUE
6,4149,SEGUE
6,4164,SEGUE
6,4205,SEGUE
6,4429,SEGUE
6,4458,SEGUE
6,4544,SEGUE
6,4580,SEGUE
6,4601,SEGUE
6,4670,SEGUE
6,4842,SEGUE
6,4932,SEGUE
6,5041,SEGUE
6,5098,SEGUE
6,5394,SEGUE
6,5431,SEGUE
6,5442,SEGUE
6,5584,SEGUE
6,5637,SEGUE
6,5672,SEGUE
6,5857,SEGUE
6,5894,SEGUE
6,5898,SEGUE
6,6004,SEGUE
6,6133,SEGUE
6,6257,SEGUE
6,6319,SEGUE
6,6349,SEGUE
6,6356,SEGUE
6,6466,SEGUE
6,6492,SEGUE
6,6603,SEGUE
6,6762,SEGUE
6,6805,SEGUE
6,6879,SEGUE
6,7025,SEGUE
6,7097,SEGUE
6,7125,SEGUE
6,7143,SEGUE
6,7215,SEGUE
6,7226,SEGUE
6,7249,SEGUE
6,7388,SEGUE
6,7585,SEGUE
6,7586,SEGUE
6,7595,SEGUE
6,7626,SEGUE
6,7690,SEGUE
6,8013,SEGUE
6,8093,SEGUE
6,8278,SEGUE
6,8366,SEGUE
6,8402,SEGUE
6,8430,SEGUE
6,8452,SEGUE
6,8515,SEGUE
6,8535,SEGUE
6,8628,SEGUE
6,8708,SEGUE
6,8861,SEGUE
6,8964,SEGUE
6,9020,SEGUE
6,9071,SEGUE
6,9161,SEGUE
6,9262,SEGUE
6,9390,SEGUE
6,9615,SEGUE
6,9920,SEGUE
6,10090,SEGUE
6,10105,SEGUE
6,10218,SEGUE
6,10264,SEGUE
6,10410,SEGUE
6,10453,SEGUE
6,10740,SEGUE
6,10789,SEGUE
6,10805,SEGUE
6,10830,SEGUE
6,10890,SEGUE
6,10930,SEGUE
6,11239,SEGUE
6,11259,SEGUE
6,11316,SEGUE
6,11604,SEGUE
6,11613,SEGUE
6,11704,SEGUE
6,11828,SEGUE
6,12093,SEGUE
6,12167,SEGUE
6,12454,SEGUE
6,12544,SEGUE
6,12663,SEGUE
6,12880,SEGUE
6,13064,SEGUE
6,13102,SEGUE
6,13173,SEGUE
6,13197,SEGUE
6,13241,SEGUE
6,13368,SEGUE
6,13472,SEGUE
6,13656,SEGUE
6,13707,SEGUE
6,13763,SEGUE
6,13830,SEGUE
6,13840,SEGUE
6,14042,SEGUE
6,14156,SEGUE
6,14309,SEGUE
6,14486,SEGUE
6,14715,SEGUE
6,14860,SEGUE
6,14931,SEGUE
6,14933,SEGUE
6,14947,SEGUE
6,15129,SEGUE
6,15202,SEGUE
6,15238,SEGUE
6,15330,SEGUE
6,15650,SEGUE
6,15734,SEGUE
6,15854,SEGUE
6,15933,SEGUE
6,15943,SEGUE
6,15986,SEGUE
6,16058,SEGUE
6,16097,SEGUE
6,16128,SEGUE
6,16242,SEGUE
6,16296,SEGUE
6,16399,SEGUE
6,16665,SEGUE
6,16861,SEGUE
6,16865,SEGUE
6,16873,SEGUE
6,16975,SEGUE
6,17356,SEGUE
6,17514,SEGUE
6,17542,SEGUE
6,17552,SEGUE
6,17798,SEGUE
6,17840,SEGUE
6,17847,SEGUE
6,18268,SEGUE
6,18412,SEGUE
6,18442,SEGUE
6,18784,SEGUE
6,19029,SEGUE
6,19207,SEGUE
6,19682,SEGUE
6,20475,SEGUE
6,20503,SEGUE
6,20552,SEGUE
6,20651,SEGUE
6,20682,SEGUE
6,20748,SEGUE
6,20759,SEGUE
6,20851,SEGUE
6,21480,SEGUE
6,21839,SEGUE
6,21866,SEGUE
6,21926,SEGUE
6,21988,SEGUE
6,22070,SEGUE
6,22179,SEGUE
6,22308,SEGUE
6,22327,SEGUE
6,22378,SEGUE
6,22528,SEGUE
6,22569,SEGUE
6,22761,SEGUE
6,22796,SEGUE
6,23012,SEGUE
6,23022,SEGUE
6,23215,SEGUE
6,23477,SEGUE
6,23579,SEGUE
6,23962,SEGUE
6,24011,SEGUE
6,24128,SEGUE
6,24139,SEGUE
6,24945,SEGUE
6,25159,SEGUE
6,25283,SEGUE
6,25646,SEGUE
6,25896,SEGUE
6,25978,SEGUE
6,26250,SEGUE
6,26518,SEGUE
6,27180,SEGUE
6,27224,SEGUE
6,27423,SEGUE
6,27500,SEGUE
6,27659,SEGUE
6,27938,SEGUE
6,27991,SEGUE
6,28433,SEGUE
6,28445,SEGUE
6,28460,SEGUE
6,28650,SEGUE
6,28805,SEGUE
6,29369,SEGUE
6,29420,SEGUE
6,29450,SEGUE
6,29471,SEGUE
6,29607,SEGUE
6,29740,SEGUE
6,30381,SEGUE
6,30497,SEGUE
6,30512,SEGUE
6,30542,SEGUE
6,30680,SEGUE
6,30931,SEGUE
6,31167,SEGUE
6,31224,SEGUE
6,31507,SEGUE
6,31568,SEGUE
6,31697,SEGUE
6,31919,SEGUE
6,31982,SEGUE
6,32021,SEGUE
6,32065,SEGUE
6,32110,SEGUE
6,32405,SEGUE
6,33053,SEGUE
6,33099,SEGUE
6,33481,SEGUE
6,33699,SEGUE
6,33722,SEGUE
6,33957,SEGUE
6,34072,SEGUE
6,34369,SEGUE
6,34412,SEGUE
6,34436,SEGUE
6,34523,SEGUE
6,34831,SEGUE
6,35043,SEGUE
6,35108,SEGUE
6,35236,SEGUE
6,35413,SEGUE
6,35816,SEGUE
6,35817,SEGUE
6,35928,SEGUE
6,36501,SEGUE
6,36707,SEGUE
6,36973,SEGUE
6,37124,SEGUE
6,37229,SEGUE
6,37510,SEGUE
6,37511,SEGUE
6,37620,SEGUE
6,37624,SEGUE
6,38047,SEGUE
